'Elapsed time','I'
'0:35.002',-0.005
'0:35.004',-0.005
'0:35.006',-0.005
'0:35.008',-0.005
'0:35.010',-0.006
'0:35.012',-0.006
'0:35.014',-0.006
'0:35.016',-0.006
'0:35.018',-0.006
'0:35.020',-0.006
'0:35.022',-0.006
'0:35.024',-0.006
'0:35.026',-0.007
'0:35.028',-0.007
'0:35.030',-0.007
'0:35.032',-0.007
'0:35.034',-0.007
'0:35.036',-0.007
'0:35.038',-0.007
'0:35.040',-0.008
'0:35.042',-0.007
'0:35.044',-0.007
'0:35.046',-0.007
'0:35.048',-0.008
'0:35.050',-0.007
'0:35.052',-0.008
'0:35.054',-0.008
'0:35.056',-0.008
'0:35.058',-0.008
'0:35.060',-0.007
'0:35.062',-0.008
'0:35.064',-0.008
'0:35.066',-0.008
'0:35.068',-0.008
'0:35.070',-0.009
'0:35.072',-0.008
'0:35.074',-0.009
'0:35.076',-0.008
'0:35.078',-0.008
'0:35.080',-0.008
'0:35.082',-0.008
'0:35.084',-0.008
'0:35.086',-0.009
'0:35.088',-0.008
'0:35.090',-0.008
'0:35.092',-0.008
'0:35.094',-0.008
'0:35.096',-0.009
'0:35.098',-0.009
'0:35.100',-0.008
'0:35.102',-0.009
'0:35.104',-0.008
'0:35.106',-0.008
'0:35.108',-0.008
'0:35.110',-0.007
'0:35.112',-0.008
'0:35.114',-0.007
'0:35.116',-0.007
'0:35.118',-0.006
'0:35.120',-0.006
'0:35.122',-0.006
'0:35.124',-0.005
'0:35.126',-0.006
'0:35.128',-0.006
'0:35.130',-0.008
'0:35.132',-0.014
'0:35.134',-0.022
'0:35.136',-0.029
'0:35.138',-0.029
'0:35.140',-0.028
'0:35.142',-0.029
'0:35.144',-0.032
'0:35.146',-0.033
'0:35.148',-0.033
'0:35.150',-0.029
'0:35.152',-0.024
'0:35.154',-0.017
'0:35.156',-0.008
'0:35.158',0.001
'0:35.160',0.009
'0:35.162',0.016
'0:35.164',0.020
'0:35.166',0.018
'0:35.168',0.011
'0:35.170',0.004
'0:35.172',0.002
'0:35.174',0.003
'0:35.176',0.004
'0:35.178',0.005
'0:35.180',0.005
'0:35.182',0.004
'0:35.184',0.004
'0:35.186',0.004
'0:35.188',0.004
'0:35.190',0.003
'0:35.192',0.003
'0:35.194',0.003
'0:35.196',0.002
'0:35.198',0.003
'0:35.200',0.002
'0:35.202',0.001
'0:35.204',-0.002
'0:35.206',-0.006
'0:35.208',-0.022
'0:35.210',-0.056
'0:35.212',-0.113
'0:35.214',-0.184
'0:35.216',-0.245
'0:35.218',-0.245
'0:35.220',-0.134
'0:35.222',0.091
'0:35.224',0.334
'0:35.226',0.475
'0:35.228',0.554
'0:35.230',0.666
'0:35.232',0.750
'0:35.234',0.781
'0:35.236',0.789
'0:35.238',0.662
'0:35.240',0.426
'0:35.242',0.241
'0:35.244',0.136
'0:35.246',0.075
'0:35.248',0.043
'0:35.250',0.029
'0:35.252',0.015
'0:35.254',-0.002
'0:35.256',-0.015
'0:35.258',-0.022
'0:35.260',-0.025
'0:35.262',-0.026
'0:35.264',-0.028
'0:35.266',-0.029
'0:35.268',-0.029
'0:35.270',-0.030
'0:35.272',-0.032
'0:35.274',-0.032
'0:35.276',-0.033
'0:35.278',-0.035
'0:35.280',-0.036
'0:35.282',-0.036
'0:35.284',-0.037
'0:35.286',-0.039
'0:35.288',-0.040
'0:35.290',-0.040
'0:35.292',-0.041
'0:35.294',-0.042
'0:35.296',-0.043
'0:35.298',-0.043
'0:35.300',-0.043
'0:35.302',-0.043
'0:35.304',-0.043
'0:35.306',-0.043
'0:35.308',-0.042
'0:35.310',-0.041
'0:35.312',-0.040
'0:35.314',-0.040
'0:35.316',-0.038
'0:35.318',-0.036
'0:35.320',-0.035
'0:35.322',-0.035
'0:35.324',-0.034
'0:35.326',-0.033
'0:35.328',-0.031
'0:35.330',-0.030
'0:35.332',-0.030
'0:35.334',-0.030
'0:35.336',-0.030
'0:35.338',-0.032
'0:35.340',-0.031
'0:35.342',-0.032
'0:35.344',-0.030
'0:35.346',-0.029
'0:35.348',-0.027
'0:35.350',-0.024
'0:35.352',-0.018
'0:35.354',-0.011
'0:35.356',-0.002
'0:35.358',0.009
'0:35.360',0.022
'0:35.362',0.036
'0:35.364',0.051
'0:35.366',0.067
'0:35.368',0.082
'0:35.370',0.096
'0:35.372',0.108
'0:35.374',0.119
'0:35.376',0.127
'0:35.378',0.133
'0:35.380',0.135
'0:35.382',0.133
'0:35.384',0.130
'0:35.386',0.122
'0:35.388',0.113
'0:35.390',0.102
'0:35.392',0.090
'0:35.394',0.079
'0:35.396',0.067
'0:35.398',0.055
'0:35.400',0.043
'0:35.402',0.033
'0:35.404',0.025
'0:35.406',0.017
'0:35.408',0.011
'0:35.410',0.004
'0:35.412',0.001
'0:35.414',-0.003
'0:35.416',-0.005
'0:35.418',-0.007
'0:35.420',-0.009
'0:35.422',-0.010
'0:35.424',-0.011
'0:35.426',-0.011
'0:35.428',-0.011
'0:35.430',-0.011
'0:35.432',-0.012
'0:35.434',-0.012
'0:35.436',-0.012
'0:35.438',-0.012
'0:35.440',-0.012
'0:35.442',-0.012
'0:35.444',-0.013
'0:35.446',-0.012
'0:35.448',-0.012
'0:35.450',-0.013
'0:35.452',-0.011
'0:35.454',-0.012
'0:35.456',-0.011
'0:35.458',-0.011
'0:35.460',-0.012
'0:35.462',-0.011
'0:35.464',-0.011
'0:35.466',-0.011
'0:35.468',-0.011
'0:35.470',-0.011
'0:35.472',-0.011
'0:35.474',-0.011
'0:35.476',-0.010
'0:35.478',-0.010
'0:35.480',-0.010
'0:35.482',-0.009
'0:35.484',-0.009
'0:35.486',-0.009
'0:35.488',-0.009
'0:35.490',-0.008
'0:35.492',-0.008
'0:35.494',-0.008
'0:35.496',-0.007
'0:35.498',-0.007
'0:35.500',-0.006
'0:35.502',-0.006
'0:35.504',-0.006
'0:35.506',-0.006
'0:35.508',-0.005
'0:35.510',-0.005
'0:35.512',-0.005
'0:35.514',-0.005
'0:35.516',-0.005
'0:35.518',-0.004
'0:35.520',-0.005
'0:35.522',-0.005
'0:35.524',-0.005
'0:35.526',-0.005
'0:35.528',-0.004
'0:35.530',-0.004
'0:35.532',-0.005
'0:35.534',-0.005
'0:35.536',-0.005
'0:35.538',-0.005
'0:35.540',-0.005
'0:35.542',-0.005
'0:35.544',-0.005
'0:35.546',-0.005
'0:35.548',-0.005
'0:35.550',-0.006
'0:35.552',-0.005
'0:35.554',-0.005
'0:35.556',-0.006
'0:35.558',-0.006
'0:35.560',-0.006
'0:35.562',-0.006
'0:35.564',-0.006
'0:35.566',-0.006
'0:35.568',-0.006
'0:35.570',-0.006
'0:35.572',-0.007
'0:35.574',-0.007
'0:35.576',-0.007
'0:35.578',-0.007
'0:35.580',-0.007
'0:35.582',-0.007
'0:35.584',-0.007
'0:35.586',-0.008
'0:35.588',-0.007
'0:35.590',-0.007
'0:35.592',-0.008
'0:35.594',-0.007
'0:35.596',-0.008
'0:35.598',-0.007
'0:35.600',-0.008
'0:35.602',-0.008
'0:35.604',-0.008
'0:35.606',-0.008
'0:35.608',-0.008
'0:35.610',-0.008
'0:35.612',-0.008
'0:35.614',-0.008
'0:35.616',-0.008
'0:35.618',-0.008
'0:35.620',-0.008
'0:35.622',-0.008
'0:35.624',-0.009
'0:35.626',-0.008
'0:35.628',-0.009
'0:35.630',-0.008
'0:35.632',-0.009
'0:35.634',-0.009
'0:35.636',-0.008
'0:35.638',-0.008
'0:35.640',-0.008
'0:35.642',-0.008
'0:35.644',-0.008
'0:35.646',-0.008
'0:35.648',-0.008
'0:35.650',-0.008
'0:35.652',-0.007
'0:35.654',-0.007
'0:35.656',-0.007
'0:35.658',-0.006
'0:35.660',-0.005
'0:35.662',-0.006
'0:35.664',-0.006
'0:35.666',-0.007
'0:35.668',-0.011
'0:35.670',-0.018
'0:35.672',-0.026
'0:35.674',-0.029
'0:35.676',-0.028
'0:35.678',-0.028
'0:35.680',-0.030
'0:35.682',-0.033
'0:35.684',-0.033
'0:35.686',-0.030
'0:35.688',-0.025
'0:35.690',-0.018
'0:35.692',-0.009
'0:35.694',0.001
'0:35.696',0.010
'0:35.698',0.017
'0:35.700',0.019
'0:35.702',0.017
'0:35.704',0.009
'0:35.706',0.003
'0:35.708',0.002
'0:35.710',0.003
'0:35.712',0.005
'0:35.714',0.005
'0:35.716',0.004
'0:35.718',0.004
'0:35.720',0.004
'0:35.722',0.003
'0:35.724',0.003
'0:35.726',0.003
'0:35.728',0.003
'0:35.730',0.002
'0:35.732',0.002
'0:35.734',0.002
'0:35.736',0.001
'0:35.738',-0.002
'0:35.740',-0.008
'0:35.742',-0.025
'0:35.744',-0.062
'0:35.746',-0.124
'0:35.748',-0.201
'0:35.750',-0.254
'0:35.752',-0.228
'0:35.754',-0.070
'0:35.756',0.190
'0:35.758',0.409
'0:35.760',0.512
'0:35.762',0.610
'0:35.764',0.724
'0:35.766',0.773
'0:35.768',0.799
'0:35.770',0.725
'0:35.772',0.491
'0:35.774',0.275
'0:35.776',0.151
'0:35.778',0.080
'0:35.780',0.044
'0:35.782',0.028
'0:35.784',0.013
'0:35.786',-0.005
'0:35.788',-0.018
'0:35.790',-0.025
'0:35.792',-0.027
'0:35.794',-0.029
'0:35.796',-0.030
'0:35.798',-0.031
'0:35.800',-0.032
'0:35.802',-0.033
'0:35.804',-0.035
'0:35.806',-0.035
'0:35.808',-0.037
'0:35.810',-0.038
'0:35.812',-0.039
'0:35.814',-0.041
'0:35.816',-0.042
'0:35.818',-0.043
'0:35.820',-0.043
'0:35.822',-0.044
'0:35.824',-0.045
'0:35.826',-0.046
'0:35.828',-0.046
'0:35.830',-0.047
'0:35.832',-0.047
'0:35.834',-0.047
'0:35.836',-0.046
'0:35.838',-0.046
'0:35.840',-0.045
'0:35.842',-0.044
'0:35.844',-0.043
'0:35.846',-0.043
'0:35.848',-0.041
'0:35.850',-0.040
'0:35.852',-0.038
'0:35.854',-0.037
'0:35.856',-0.036
'0:35.858',-0.036
'0:35.860',-0.035
'0:35.862',-0.036
'0:35.864',-0.036
'0:35.866',-0.036
'0:35.868',-0.037
'0:35.870',-0.037
'0:35.872',-0.036
'0:35.874',-0.035
'0:35.876',-0.033
'0:35.878',-0.029
'0:35.880',-0.023
'0:35.882',-0.015
'0:35.884',-0.004
'0:35.886',0.007
'0:35.888',0.021
'0:35.890',0.037
'0:35.892',0.053
'0:35.894',0.070
'0:35.896',0.086
'0:35.898',0.100
'0:35.900',0.113
'0:35.902',0.122
'0:35.904',0.129
'0:35.906',0.132
'0:35.908',0.132
'0:35.910',0.128
'0:35.912',0.121
'0:35.914',0.112
'0:35.916',0.101
'0:35.918',0.089
'0:35.920',0.076
'0:35.922',0.063
'0:35.924',0.051
'0:35.926',0.040
'0:35.928',0.029
'0:35.930',0.021
'0:35.932',0.013
'0:35.934',0.006
'0:35.936',0.002
'0:35.938',-0.002
'0:35.940',-0.005
'0:35.942',-0.007
'0:35.944',-0.009
'0:35.946',-0.010
'0:35.948',-0.011
'0:35.950',-0.011
'0:35.952',-0.011
'0:35.954',-0.012
'0:35.956',-0.013
'0:35.958',-0.012
'0:35.960',-0.012
'0:35.962',-0.013
'0:35.964',-0.012
'0:35.966',-0.012
'0:35.968',-0.012
'0:35.970',-0.013
'0:35.972',-0.012
'0:35.974',-0.013
'0:35.976',-0.013
'0:35.978',-0.012
'0:35.980',-0.012
'0:35.982',-0.012
'0:35.984',-0.012
'0:35.986',-0.012
'0:35.988',-0.011
'0:35.990',-0.011
'0:35.992',-0.011
'0:35.994',-0.011
'0:35.996',-0.011
'0:35.998',-0.011
'0:36.000',-0.010
'0:36.002',-0.009
'0:36.004',-0.009
'0:36.006',-0.009
'0:36.008',-0.009
'0:36.010',-0.009
'0:36.012',-0.008
'0:36.014',-0.007
'0:36.016',-0.007
'0:36.018',-0.007
'0:36.020',-0.007
'0:36.022',-0.006
'0:36.024',-0.006
'0:36.026',-0.006
'0:36.028',-0.006
'0:36.030',-0.005
'0:36.032',-0.005
'0:36.034',-0.005
'0:36.036',-0.005
'0:36.038',-0.005
'0:36.040',-0.005
'0:36.042',-0.005
'0:36.044',-0.005
'0:36.046',-0.004
'0:36.048',-0.005
'0:36.050',-0.005
'0:36.052',-0.005
'0:36.054',-0.005
'0:36.056',-0.005
'0:36.058',-0.005
'0:36.060',-0.005
'0:36.062',-0.005
'0:36.064',-0.005
'0:36.066',-0.005
'0:36.068',-0.005
'0:36.070',-0.005
'0:36.072',-0.006
'0:36.074',-0.006
'0:36.076',-0.006
'0:36.078',-0.006
'0:36.080',-0.006
'0:36.082',-0.007
'0:36.084',-0.006
'0:36.086',-0.007
'0:36.088',-0.007
'0:36.090',-0.007
'0:36.092',-0.007
'0:36.094',-0.007
'0:36.096',-0.007
'0:36.098',-0.007
'0:36.100',-0.007
'0:36.102',-0.007
'0:36.104',-0.008
'0:36.106',-0.008
'0:36.108',-0.008
'0:36.110',-0.007
'0:36.112',-0.008
'0:36.114',-0.008
'0:36.116',-0.008
'0:36.118',-0.008
'0:36.120',-0.008
'0:36.122',-0.009
'0:36.124',-0.009
'0:36.126',-0.008
'0:36.128',-0.009
'0:36.130',-0.008
'0:36.132',-0.008
'0:36.134',-0.008
'0:36.136',-0.008
'0:36.138',-0.008
'0:36.140',-0.009
'0:36.142',-0.009
'0:36.144',-0.008
'0:36.146',-0.009
'0:36.148',-0.008
'0:36.150',-0.008
'0:36.152',-0.009
'0:36.154',-0.008
'0:36.156',-0.008
'0:36.158',-0.008
'0:36.160',-0.008
'0:36.162',-0.008
'0:36.164',-0.008
'0:36.166',-0.007
'0:36.168',-0.007
'0:36.170',-0.007
'0:36.172',-0.007
'0:36.174',-0.006
'0:36.176',-0.006
'0:36.178',-0.005
'0:36.180',-0.006
'0:36.182',-0.008
'0:36.184',-0.014
'0:36.186',-0.023
'0:36.188',-0.029
'0:36.190',-0.028
'0:36.192',-0.027
'0:36.194',-0.029
'0:36.196',-0.033
'0:36.198',-0.033
'0:36.200',-0.031
'0:36.202',-0.026
'0:36.204',-0.019
'0:36.206',-0.009
'0:36.208',0.000
'0:36.210',0.009
'0:36.212',0.017
'0:36.214',0.020
'0:36.216',0.017
'0:36.218',0.009
'0:36.220',0.003
'0:36.222',0.001
'0:36.224',0.004
'0:36.226',0.005
'0:36.228',0.005
'0:36.230',0.004
'0:36.232',0.004
'0:36.234',0.004
'0:36.236',0.003
'0:36.238',0.004
'0:36.240',0.003
'0:36.242',0.003
'0:36.244',0.003
'0:36.246',0.002
'0:36.248',0.002
'0:36.250',0.000
'0:36.252',-0.004
'0:36.254',-0.015
'0:36.256',-0.043
'0:36.258',-0.098
'0:36.260',-0.174
'0:36.262',-0.242
'0:36.264',-0.247
'0:36.266',-0.124
'0:36.268',0.127
'0:36.270',0.374
'0:36.272',0.498
'0:36.274',0.591
'0:36.276',0.712
'0:36.278',0.769
'0:36.280',0.796
'0:36.282',0.731
'0:36.284',0.496
'0:36.286',0.274
'0:36.288',0.148
'0:36.290',0.078
'0:36.292',0.043
'0:36.294',0.028
'0:36.296',0.013
'0:36.298',-0.005
'0:36.300',-0.018
'0:36.302',-0.024
'0:36.304',-0.025
'0:36.306',-0.027
'0:36.308',-0.028
'0:36.310',-0.029
'0:36.312',-0.030
'0:36.314',-0.031
'0:36.316',-0.032
'0:36.318',-0.034
'0:36.320',-0.035
'0:36.322',-0.036
'0:36.324',-0.036
'0:36.326',-0.038
'0:36.328',-0.039
'0:36.330',-0.040
'0:36.332',-0.041
'0:36.334',-0.042
'0:36.336',-0.042
'0:36.338',-0.042
'0:36.340',-0.043
'0:36.342',-0.043
'0:36.344',-0.043
'0:36.346',-0.043
'0:36.348',-0.042
'0:36.350',-0.041
'0:36.352',-0.040
'0:36.354',-0.039
'0:36.356',-0.037
'0:36.358',-0.036
'0:36.360',-0.035
'0:36.362',-0.034
'0:36.364',-0.033
'0:36.366',-0.032
'0:36.368',-0.031
'0:36.370',-0.030
'0:36.372',-0.030
'0:36.374',-0.030
'0:36.376',-0.031
'0:36.378',-0.032
'0:36.380',-0.032
'0:36.382',-0.031
'0:36.384',-0.029
'0:36.386',-0.026
'0:36.388',-0.022
'0:36.390',-0.017
'0:36.392',-0.009
'0:36.394',0.002
'0:36.396',0.015
'0:36.398',0.029
'0:36.400',0.044
'0:36.402',0.060
'0:36.404',0.076
'0:36.406',0.092
'0:36.408',0.106
'0:36.410',0.118
'0:36.412',0.127
'0:36.414',0.133
'0:36.416',0.135
'0:36.418',0.133
'0:36.420',0.129
'0:36.422',0.121
'0:36.424',0.111
'0:36.426',0.100
'0:36.428',0.086
'0:36.430',0.073
'0:36.432',0.061
'0:36.434',0.049
'0:36.436',0.037
'0:36.438',0.028
'0:36.440',0.019
'0:36.442',0.011
'0:36.444',0.006
'0:36.446',0.002
'0:36.448',-0.003
'0:36.450',-0.005
'0:36.452',-0.007
'0:36.454',-0.009
'0:36.456',-0.010
'0:36.458',-0.011
'0:36.460',-0.011
'0:36.462',-0.011
'0:36.464',-0.011
'0:36.466',-0.011
'0:36.468',-0.012
'0:36.470',-0.012
'0:36.472',-0.012
'0:36.474',-0.012
'0:36.476',-0.012
'0:36.478',-0.012
'0:36.480',-0.011
'0:36.482',-0.012
'0:36.484',-0.011
'0:36.486',-0.012
'0:36.488',-0.012
'0:36.490',-0.012
'0:36.492',-0.011
'0:36.494',-0.011
'0:36.496',-0.012
'0:36.498',-0.011
'0:36.500',-0.011
'0:36.502',-0.011
'0:36.504',-0.011
'0:36.506',-0.011
'0:36.508',-0.009
'0:36.510',-0.009
'0:36.512',-0.009
'0:36.514',-0.009
'0:36.516',-0.009
'0:36.518',-0.009
'0:36.520',-0.009
'0:36.522',-0.008
'0:36.524',-0.007
'0:36.526',-0.007
'0:36.528',-0.007
'0:36.530',-0.006
'0:36.532',-0.006
'0:36.534',-0.006
'0:36.536',-0.005
'0:36.538',-0.006
'0:36.540',-0.005
'0:36.542',-0.005
'0:36.544',-0.005
'0:36.546',-0.005
'0:36.548',-0.005
'0:36.550',-0.004
'0:36.552',-0.004
'0:36.554',-0.004
'0:36.556',-0.004
'0:36.558',-0.005
'0:36.560',-0.004
'0:36.562',-0.005
'0:36.564',-0.005
'0:36.566',-0.004
'0:36.568',-0.005
'0:36.570',-0.005
'0:36.572',-0.005
'0:36.574',-0.005
'0:36.576',-0.005
'0:36.578',-0.005
'0:36.580',-0.006
'0:36.582',-0.005
'0:36.584',-0.006
'0:36.586',-0.006
'0:36.588',-0.007
'0:36.590',-0.006
'0:36.592',-0.006
'0:36.594',-0.006
'0:36.596',-0.007
'0:36.598',-0.007
'0:36.600',-0.007
'0:36.602',-0.007
'0:36.604',-0.007
'0:36.606',-0.007
'0:36.608',-0.008
'0:36.610',-0.007
'0:36.612',-0.007
'0:36.614',-0.008
'0:36.616',-0.007
'0:36.618',-0.007
'0:36.620',-0.007
'0:36.622',-0.007
'0:36.624',-0.008
'0:36.626',-0.008
'0:36.628',-0.007
'0:36.630',-0.008
'0:36.632',-0.007
'0:36.634',-0.008
'0:36.636',-0.008
'0:36.638',-0.008
'0:36.640',-0.008
'0:36.642',-0.008
'0:36.644',-0.009
'0:36.646',-0.009
'0:36.648',-0.009
'0:36.650',-0.009
'0:36.652',-0.009
'0:36.654',-0.009
'0:36.656',-0.008
'0:36.658',-0.008
'0:36.660',-0.007
'0:36.662',-0.008
'0:36.664',-0.008
'0:36.666',-0.009
'0:36.668',-0.009
'0:36.670',-0.007
'0:36.672',-0.007
'0:36.674',-0.007
'0:36.676',-0.007
'0:36.678',-0.007
'0:36.680',-0.007
'0:36.682',-0.006
'0:36.684',-0.006
'0:36.686',-0.006
'0:36.688',-0.006
'0:36.690',-0.006
'0:36.692',-0.008
'0:36.694',-0.014
'0:36.696',-0.023
'0:36.698',-0.029
'0:36.700',-0.029
'0:36.702',-0.028
'0:36.704',-0.029
'0:36.706',-0.032
'0:36.708',-0.033
'0:36.710',-0.031
'0:36.712',-0.027
'0:36.714',-0.020
'0:36.716',-0.011
'0:36.718',-0.002
'0:36.720',0.007
'0:36.722',0.015
'0:36.724',0.020
'0:36.726',0.018
'0:36.728',0.011
'0:36.730',0.004
'0:36.732',0.002
'0:36.734',0.003
'0:36.736',0.004
'0:36.738',0.005
'0:36.740',0.004
'0:36.742',0.004
'0:36.744',0.004
'0:36.746',0.003
'0:36.748',0.003
'0:36.750',0.003
'0:36.752',0.003
'0:36.754',0.003
'0:36.756',0.002
'0:36.758',0.002
'0:36.760',0.001
'0:36.762',-0.002
'0:36.764',-0.007
'0:36.766',-0.024
'0:36.768',-0.062
'0:36.770',-0.126
'0:36.772',-0.202
'0:36.774',-0.255
'0:36.776',-0.223
'0:36.778',-0.059
'0:36.780',0.203
'0:36.782',0.416
'0:36.784',0.516
'0:36.786',0.617
'0:36.788',0.729
'0:36.790',0.773
'0:36.792',0.797
'0:36.794',0.707
'0:36.796',0.466
'0:36.798',0.259
'0:36.800',0.141
'0:36.802',0.075
'0:36.804',0.042
'0:36.806',0.026
'0:36.808',0.011
'0:36.810',-0.007
'0:36.812',-0.019
'0:36.814',-0.025
'0:36.816',-0.027
'0:36.818',-0.029
'0:36.820',-0.030
'0:36.822',-0.031
'0:36.824',-0.032
'0:36.826',-0.034
'0:36.828',-0.034
'0:36.830',-0.036
'0:36.832',-0.036
'0:36.834',-0.038
'0:36.836',-0.039
'0:36.838',-0.041
'0:36.840',-0.042
'0:36.842',-0.042
'0:36.844',-0.043
'0:36.846',-0.044
'0:36.848',-0.045
'0:36.850',-0.046
'0:36.852',-0.046
'0:36.854',-0.046
'0:36.856',-0.046
'0:36.858',-0.047
'0:36.860',-0.046
'0:36.862',-0.045
'0:36.864',-0.045
'0:36.866',-0.044
'0:36.868',-0.043
'0:36.870',-0.042
'0:36.872',-0.041
'0:36.874',-0.040
'0:36.876',-0.038
'0:36.878',-0.037
'0:36.880',-0.036
'0:36.882',-0.035
'0:36.884',-0.035
'0:36.886',-0.035
'0:36.888',-0.036
'0:36.890',-0.036
'0:36.892',-0.036
'0:36.894',-0.036
'0:36.896',-0.036
'0:36.898',-0.035
'0:36.900',-0.033
'0:36.902',-0.029
'0:36.904',-0.024
'0:36.906',-0.015
'0:36.908',-0.006
'0:36.910',0.006
'0:36.912',0.019
'0:36.914',0.035
'0:36.916',0.050
'0:36.918',0.067
'0:36.920',0.083
'0:36.922',0.098
'0:36.924',0.110
'0:36.926',0.120
'0:36.928',0.128
'0:36.930',0.131
'0:36.932',0.132
'0:36.934',0.129
'0:36.936',0.123
'0:36.938',0.115
'0:36.940',0.104
'0:36.942',0.092
'0:36.944',0.080
'0:36.946',0.068
'0:36.948',0.056
'0:36.950',0.043
'0:36.952',0.034
'0:36.954',0.025
'0:36.956',0.017
'0:36.958',0.009
'0:36.960',0.004
'0:36.962',-0.001
'0:36.964',-0.004
'0:36.966',-0.006
'0:36.968',-0.009
'0:36.970',-0.009
'0:36.972',-0.011
'0:36.974',-0.011
'0:36.976',-0.011
'0:36.978',-0.012
'0:36.980',-0.012
'0:36.982',-0.012
'0:36.984',-0.012
'0:36.986',-0.012
'0:36.988',-0.012
'0:36.990',-0.013
'0:36.992',-0.013
'0:36.994',-0.012
'0:36.996',-0.012
'0:36.998',-0.012
'0:37.000',-0.012
'0:37.002',-0.011
'0:37.004',-0.012
'0:37.006',-0.012
'0:37.008',-0.012
'0:37.010',-0.011
'0:37.012',-0.011
'0:37.014',-0.011
'0:37.016',-0.011
'0:37.018',-0.011
'0:37.020',-0.011
'0:37.022',-0.011
'0:37.024',-0.011
'0:37.026',-0.010
'0:37.028',-0.009
'0:37.030',-0.010
'0:37.032',-0.009
'0:37.034',-0.009
'0:37.036',-0.009
'0:37.038',-0.009
'0:37.040',-0.007
'0:37.042',-0.007
'0:37.044',-0.007
'0:37.046',-0.006
'0:37.048',-0.007
'0:37.050',-0.006
'0:37.052',-0.006
'0:37.054',-0.006
'0:37.056',-0.005
'0:37.058',-0.005
'0:37.060',-0.005
'0:37.062',-0.005
'0:37.064',-0.005
'0:37.066',-0.005
'0:37.068',-0.005
'0:37.070',-0.005
'0:37.072',-0.004
'0:37.074',-0.005
'0:37.076',-0.004
'0:37.078',-0.004
'0:37.080',-0.005
'0:37.082',-0.005
'0:37.084',-0.004
'0:37.086',-0.005
'0:37.088',-0.005
'0:37.090',-0.005
'0:37.092',-0.005
'0:37.094',-0.005
'0:37.096',-0.005
'0:37.098',-0.006
'0:37.100',-0.005
'0:37.102',-0.006
'0:37.104',-0.006
'0:37.106',-0.006
'0:37.108',-0.007
'0:37.110',-0.006
'0:37.112',-0.006
'0:37.114',-0.006
'0:37.116',-0.007
'0:37.118',-0.007
'0:37.120',-0.007
'0:37.122',-0.007
'0:37.124',-0.007
'0:37.126',-0.007
'0:37.128',-0.007
'0:37.130',-0.007
'0:37.132',-0.007
'0:37.134',-0.007
'0:37.136',-0.007
'0:37.138',-0.008
'0:37.140',-0.008
'0:37.142',-0.008
'0:37.144',-0.007
'0:37.146',-0.008
'0:37.148',-0.008
'0:37.150',-0.008
'0:37.152',-0.008
'0:37.154',-0.007
'0:37.156',-0.008
'0:37.158',-0.008
'0:37.160',-0.008
'0:37.162',-0.009
'0:37.164',-0.008
'0:37.166',-0.008
'0:37.168',-0.008
'0:37.170',-0.008
'0:37.172',-0.008
'0:37.174',-0.008
'0:37.176',-0.009
'0:37.178',-0.007
'0:37.180',-0.008
'0:37.182',-0.009
'0:37.184',-0.008
'0:37.186',-0.008
'0:37.188',-0.009
'0:37.190',-0.008
'0:37.192',-0.008
'0:37.194',-0.007
'0:37.196',-0.007
'0:37.198',-0.007
'0:37.200',-0.007
'0:37.202',-0.007
'0:37.204',-0.007
'0:37.206',-0.006
'0:37.208',-0.006
'0:37.210',-0.005
'0:37.212',-0.006
'0:37.214',-0.008
'0:37.216',-0.013
'0:37.218',-0.022
'0:37.220',-0.029
'0:37.222',-0.029
'0:37.224',-0.027
'0:37.226',-0.029
'0:37.228',-0.031
'0:37.230',-0.033
'0:37.232',-0.032
'0:37.234',-0.029
'0:37.236',-0.022
'0:37.238',-0.014
'0:37.240',-0.004
'0:37.242',0.004
'0:37.244',0.013
'0:37.246',0.018
'0:37.248',0.019
'0:37.250',0.015
'0:37.252',0.007
'0:37.254',0.002
'0:37.256',0.002
'0:37.258',0.004
'0:37.260',0.005
'0:37.262',0.005
'0:37.264',0.004
'0:37.266',0.004
'0:37.268',0.004
'0:37.270',0.004
'0:37.272',0.003
'0:37.274',0.003
'0:37.276',0.003
'0:37.278',0.003
'0:37.280',0.002
'0:37.282',0.002
'0:37.284',0.001
'0:37.286',-0.002
'0:37.288',-0.009
'0:37.290',-0.029
'0:37.292',-0.069
'0:37.294',-0.133
'0:37.296',-0.208
'0:37.298',-0.255
'0:37.300',-0.216
'0:37.302',-0.048
'0:37.304',0.209
'0:37.306',0.417
'0:37.308',0.515
'0:37.310',0.613
'0:37.312',0.723
'0:37.314',0.769
'0:37.316',0.793
'0:37.318',0.721
'0:37.320',0.493
'0:37.322',0.279
'0:37.324',0.155
'0:37.326',0.085
'0:37.328',0.047
'0:37.330',0.030
'0:37.332',0.016
'0:37.334',-0.001
'0:37.336',-0.015
'0:37.338',-0.022
'0:37.340',-0.025
'0:37.342',-0.026
'0:37.344',-0.028
'0:37.346',-0.029
'0:37.348',-0.030
'0:37.350',-0.030
'0:37.352',-0.032
'0:37.354',-0.033
'0:37.356',-0.034
'0:37.358',-0.035
'0:37.360',-0.035
'0:37.362',-0.037
'0:37.364',-0.038
'0:37.366',-0.038
'0:37.368',-0.040
'0:37.370',-0.041
'0:37.372',-0.042
'0:37.374',-0.042
'0:37.376',-0.042
'0:37.378',-0.043
'0:37.380',-0.043
