'Elapsed time','I'
'0:19.162',-0.026
'0:19.164',-0.032
'0:19.166',-0.029
'0:19.168',-0.024
'0:19.170',-0.038
'0:19.172',-0.051
'0:19.174',-0.044
'0:19.176',-0.042
'0:19.178',-0.050
'0:19.180',-0.041
'0:19.182',-0.032
'0:19.184',-0.015
'0:19.186',0.006
'0:19.188',0.032
'0:19.190',0.065
'0:19.192',0.108
'0:19.194',0.162
'0:19.196',0.245
'0:19.198',0.339
'0:19.200',0.407
'0:19.202',0.486
'0:19.204',0.552
'0:19.206',0.629
'0:19.208',0.684
'0:19.210',0.670
'0:19.212',0.622
'0:19.214',0.580
'0:19.216',0.495
'0:19.218',0.366
'0:19.220',0.252
'0:19.222',0.179
'0:19.224',0.105
'0:19.226',0.037
'0:19.228',-0.017
'0:19.230',-0.071
'0:19.232',-0.118
'0:19.234',-0.152
'0:19.236',-0.163
'0:19.238',-0.196
'0:19.240',-0.206
'0:19.242',-0.181
'0:19.244',-0.164
'0:19.246',-0.122
'0:19.248',-0.116
'0:19.250',-0.105
'0:19.252',-0.103
'0:19.254',-0.095
'0:19.256',-0.074
'0:19.258',-0.074
'0:19.260',-0.077
'0:19.262',-0.063
'0:19.264',-0.061
'0:19.266',-0.042
'0:19.268',-0.062
'0:19.270',-0.054
'0:19.272',-0.067
'0:19.274',-0.042
'0:19.276',-0.048
'0:19.278',-0.062
'0:19.280',-0.045
'0:19.282',-0.050
'0:19.284',-0.044
'0:19.286',-0.032
'0:19.288',-0.048
'0:19.290',-0.054
'0:19.292',-0.036
'0:19.294',-0.048
'0:19.296',-0.043
'0:19.298',-0.038
'0:19.300',-0.035
'0:19.302',-0.039
'0:19.304',-0.038
'0:19.306',-0.036
'0:19.308',-0.041
'0:19.310',-0.043
'0:19.312',-0.036
'0:19.314',-0.032
'0:19.316',-0.035
'0:19.318',-0.029
'0:19.320',-0.030
'0:19.322',-0.030
'0:19.324',-0.032
'0:19.326',-0.021
'0:19.328',-0.028
'0:19.330',-0.015
'0:19.332',-0.017
'0:19.334',-0.018
'0:19.336',-0.025
'0:19.338',-0.029
'0:19.340',-0.018
'0:19.342',-0.028
'0:19.344',-0.024
'0:19.346',-0.004
'0:19.348',-0.011
'0:19.350',-0.003
'0:19.352',-0.010
'0:19.354',0.003
'0:19.356',-0.006
'0:19.358',0.004
'0:19.360',0.011
'0:19.362',0.001
'0:19.364',0.012
'0:19.366',0.019
'0:19.368',0.019
'0:19.370',0.015
'0:19.372',0.031
'0:19.374',0.041
'0:19.376',0.030
'0:19.378',0.028
'0:19.380',0.044
'0:19.382',0.060
'0:19.384',0.050
'0:19.386',0.053
'0:19.388',0.068
'0:19.390',0.078
'0:19.392',0.070
'0:19.394',0.088
'0:19.396',0.097
'0:19.398',0.087
'0:19.400',0.081
'0:19.402',0.099
'0:19.404',0.092
'0:19.406',0.118
'0:19.408',0.117
'0:19.410',0.129
'0:19.412',0.136
'0:19.414',0.144
'0:19.416',0.147
'0:19.418',0.147
'0:19.420',0.145
'0:19.422',0.175
'0:19.424',0.167
'0:19.426',0.178
'0:19.428',0.187
'0:19.430',0.196
'0:19.432',0.203
'0:19.434',0.190
'0:19.436',0.202
'0:19.438',0.204
'0:19.440',0.205
'0:19.442',0.220
'0:19.444',0.210
'0:19.446',0.216
'0:19.448',0.233
'0:19.450',0.219
'0:19.452',0.215
'0:19.454',0.208
'0:19.456',0.206
'0:19.458',0.211
'0:19.460',0.195
'0:19.462',0.189
'0:19.464',0.182
'0:19.466',0.175
'0:19.468',0.161
'0:19.470',0.154
'0:19.472',0.142
'0:19.474',0.134
'0:19.476',0.125
'0:19.478',0.127
'0:19.480',0.110
'0:19.482',0.097
'0:19.484',0.102
'0:19.486',0.099
'0:19.488',0.094
'0:19.490',0.085
'0:19.492',0.076
'0:19.494',0.071
'0:19.496',0.068
'0:19.498',0.040
'0:19.500',0.054
'0:19.502',0.043
'0:19.504',0.039
'0:19.506',0.032
'0:19.508',0.034
'0:19.510',0.029
'0:19.512',0.043
'0:19.514',0.028
'0:19.516',0.013
'0:19.518',0.020
'0:19.520',0.006
'0:19.522',0.022
'0:19.524',0.018
'0:19.526',0.023
'0:19.528',0.023
'0:19.530',0.013
'0:19.532',-0.001
'0:19.534',0.003
'0:19.536',0.014
'0:19.538',0.003
'0:19.540',-0.008
'0:19.542',0.007
'0:19.544',0.003
'0:19.546',0.007
'0:19.548',-0.002
'0:19.550',-0.004
'0:19.552',0.003
'0:19.554',-0.001
'0:19.556',0.000
'0:19.558',-0.009
'0:19.560',-0.021
'0:19.562',-0.012
'0:19.564',-0.011
'0:19.566',-0.009
'0:19.568',0.003
'0:19.570',-0.003
'0:19.572',0.004
'0:19.574',-0.009
'0:19.576',-0.014
'0:19.578',-0.011
'0:19.580',-0.009
'0:19.582',-0.009
'0:19.584',-0.007
'0:19.586',-0.009
'0:19.588',-0.015
'0:19.590',-0.015
'0:19.592',-0.006
'0:19.594',-0.013
'0:19.596',-0.012
'0:19.598',-0.019
'0:19.600',-0.004
'0:19.602',-0.026
'0:19.604',-0.022
'0:19.606',-0.015
'0:19.608',-0.029
'0:19.610',-0.013
'0:19.612',-0.025
'0:19.614',-0.034
'0:19.616',-0.019
'0:19.618',-0.029
'0:19.620',-0.029
'0:19.622',-0.031
'0:19.624',-0.036
'0:19.626',-0.023
'0:19.628',-0.021
'0:19.630',-0.034
'0:19.632',-0.049
'0:19.634',-0.029
'0:19.636',-0.035
'0:19.638',-0.034
'0:19.640',-0.036
'0:19.642',-0.040
'0:19.644',-0.029
'0:19.646',-0.030
'0:19.648',-0.034
'0:19.650',-0.030
'0:19.652',-0.029
'0:19.654',-0.024
'0:19.656',-0.040
'0:19.658',-0.029
'0:19.660',-0.036
'0:19.662',-0.043
'0:19.664',-0.025
'0:19.666',-0.037
'0:19.668',-0.041
'0:19.670',-0.018
'0:19.672',-0.043
'0:19.674',-0.044
'0:19.676',-0.028
'0:19.678',-0.038
'0:19.680',-0.052
'0:19.682',-0.042
'0:19.684',-0.033
'0:19.686',-0.051
'0:19.688',-0.045
'0:19.690',-0.048
'0:19.692',-0.052
'0:19.694',-0.042
'0:19.696',-0.025
'0:19.698',-0.033
'0:19.700',-0.035
'0:19.702',-0.018
'0:19.704',-0.036
'0:19.706',-0.030
'0:19.708',-0.024
'0:19.710',-0.034
'0:19.712',-0.032
'0:19.714',-0.029
'0:19.716',-0.023
'0:19.718',-0.039
'0:19.720',-0.030
'0:19.722',-0.032
'0:19.724',-0.028
'0:19.726',-0.023
'0:19.728',-0.024
'0:19.730',-0.029
'0:19.732',-0.010
'0:19.734',-0.024
'0:19.736',-0.013
'0:19.738',-0.016
'0:19.740',-0.015
'0:19.742',0.003
'0:19.744',-0.014
'0:19.746',-0.009
'0:19.748',-0.015
'0:19.750',0.000
'0:19.752',-0.004
'0:19.754',-0.013
'0:19.756',0.010
'0:19.758',0.024
'0:19.760',0.017
'0:19.762',0.038
'0:19.764',0.051
'0:19.766',0.048
'0:19.768',0.033
'0:19.770',0.052
'0:19.772',0.067
'0:19.774',0.021
'0:19.776',0.011
'0:19.778',0.001
'0:19.780',-0.022
'0:19.782',-0.043
'0:19.784',-0.038
'0:19.786',-0.043
'0:19.788',-0.035
'0:19.790',-0.038
'0:19.792',-0.046
'0:19.794',-0.047
'0:19.796',-0.051
'0:19.798',-0.057
'0:19.800',-0.048
'0:19.802',-0.051
'0:19.804',-0.051
'0:19.806',-0.053
'0:19.808',-0.051
'0:19.810',-0.059
'0:19.812',-0.061
'0:19.814',-0.049
'0:19.816',-0.051
'0:19.818',-0.062
'0:19.820',-0.051
'0:19.822',-0.057
'0:19.824',-0.067
'0:19.826',-0.051
'0:19.828',-0.043
'0:19.830',-0.025
'0:19.832',-0.018
'0:19.834',0.011
'0:19.836',0.048
'0:19.838',0.074
'0:19.840',0.137
'0:19.842',0.212
'0:19.844',0.292
'0:19.846',0.372
'0:19.848',0.440
'0:19.850',0.507
'0:19.852',0.572
'0:19.854',0.590
'0:19.856',0.566
'0:19.858',0.522
'0:19.860',0.492
'0:19.862',0.416
'0:19.864',0.285
'0:19.866',0.187
'0:19.868',0.120
'0:19.870',0.024
'0:19.872',-0.018
'0:19.874',-0.059
'0:19.876',-0.105
'0:19.878',-0.154
'0:19.880',-0.179
'0:19.882',-0.181
'0:19.884',-0.201
'0:19.886',-0.214
'0:19.888',-0.177
'0:19.890',-0.156
'0:19.892',-0.139
'0:19.894',-0.129
'0:19.896',-0.124
'0:19.898',-0.117
'0:19.900',-0.110
'0:19.902',-0.100
'0:19.904',-0.090
'0:19.906',-0.092
'0:19.908',-0.083
'0:19.910',-0.080
'0:19.912',-0.080
'0:19.914',-0.069
'0:19.916',-0.067
'0:19.918',-0.075
'0:19.920',-0.077
'0:19.922',-0.066
'0:19.924',-0.072
'0:19.926',-0.060
'0:19.928',-0.060
'0:19.930',-0.063
'0:19.932',-0.063
'0:19.934',-0.058
'0:19.936',-0.067
'0:19.938',-0.058
'0:19.940',-0.053
'0:19.942',-0.056
'0:19.944',-0.037
'0:19.946',-0.060
'0:19.948',-0.056
'0:19.950',-0.051
'0:19.952',-0.049
'0:19.954',-0.052
'0:19.956',-0.066
'0:19.958',-0.063
'0:19.960',-0.060
'0:19.962',-0.056
'0:19.964',-0.054
'0:19.966',-0.049
'0:19.968',-0.045
'0:19.970',-0.046
'0:19.972',-0.048
'0:19.974',-0.050
'0:19.976',-0.045
'0:19.978',-0.033
'0:19.980',-0.050
'0:19.982',-0.041
'0:19.984',-0.040
'0:19.986',-0.039
'0:19.988',-0.041
'0:19.990',-0.018
'0:19.992',-0.026
'0:19.994',-0.029
'0:19.996',-0.017
'0:19.998',-0.042
'0:20.000',-0.025
'0:20.002',-0.034
'0:20.004',-0.020
'0:20.006',-0.009
'0:20.008',-0.013
'0:20.010',-0.011
'0:20.012',-0.013
'0:20.014',-0.006
'0:20.016',-0.006
'0:20.018',-0.010
'0:20.020',-0.009
'0:20.022',0.011
'0:20.024',0.005
'0:20.026',0.017
'0:20.028',0.025
'0:20.030',0.021
'0:20.032',0.035
'0:20.034',0.033
'0:20.036',0.033
'0:20.038',0.049
'0:20.040',0.052
'0:20.042',0.045
'0:20.044',0.067
'0:20.046',0.081
'0:20.048',0.073
'0:20.050',0.084
'0:20.052',0.081
'0:20.054',0.096
'0:20.056',0.100
'0:20.058',0.109
'0:20.060',0.117
'0:20.062',0.124
'0:20.064',0.120
'0:20.066',0.142
'0:20.068',0.142
'0:20.070',0.148
'0:20.072',0.151
'0:20.074',0.175
'0:20.076',0.166
'0:20.078',0.157
'0:20.080',0.176
'0:20.082',0.182
'0:20.084',0.180
'0:20.086',0.189
'0:20.088',0.184
'0:20.090',0.189
'0:20.092',0.188
'0:20.094',0.189
'0:20.096',0.190
'0:20.098',0.184
'0:20.100',0.188
'0:20.102',0.174
'0:20.104',0.162
'0:20.106',0.169
'0:20.108',0.168
'0:20.110',0.163
'0:20.112',0.148
'0:20.114',0.140
'0:20.116',0.135
'0:20.118',0.121
'0:20.120',0.119
'0:20.122',0.101
'0:20.124',0.091
'0:20.126',0.097
'0:20.128',0.074
'0:20.130',0.066
'0:20.132',0.066
'0:20.134',0.059
'0:20.136',0.051
'0:20.138',0.032
'0:20.140',0.034
'0:20.142',0.030
'0:20.144',0.018
'0:20.146',0.013
'0:20.148',0.013
'0:20.150',0.009
'0:20.152',0.007
'0:20.154',-0.003
'0:20.156',0.003
'0:20.158',-0.013
'0:20.160',-0.011
'0:20.162',-0.017
'0:20.164',0.001
'0:20.166',0.002
'0:20.168',-0.013
'0:20.170',-0.025
'0:20.172',-0.011
'0:20.174',-0.018
'0:20.176',-0.020
'0:20.178',-0.018
'0:20.180',-0.032
'0:20.182',-0.032
'0:20.184',-0.017
'0:20.186',-0.024
'0:20.188',-0.027
'0:20.190',-0.017
'0:20.192',-0.021
'0:20.194',-0.016
'0:20.196',-0.009
'0:20.198',-0.028
'0:20.200',-0.019
'0:20.202',-0.017
'0:20.204',-0.028
'0:20.206',-0.018
'0:20.208',-0.025
'0:20.210',-0.013
'0:20.212',-0.013
'0:20.214',-0.015
'0:20.216',-0.016
'0:20.218',-0.021
'0:20.220',-0.029
'0:20.222',-0.021
'0:20.224',-0.025
'0:20.226',-0.018
'0:20.228',-0.020
'0:20.230',-0.013
'0:20.232',-0.020
'0:20.234',-0.025
'0:20.236',-0.023
'0:20.238',-0.024
'0:20.240',-0.013
'0:20.242',-0.042
'0:20.244',-0.030
'0:20.246',-0.032
'0:20.248',-0.027
'0:20.250',-0.030
'0:20.252',-0.027
'0:20.254',-0.032
'0:20.256',-0.034
'0:20.258',-0.029
'0:20.260',-0.040
'0:20.262',-0.034
'0:20.264',-0.038
'0:20.266',-0.032
'0:20.268',-0.029
'0:20.270',-0.039
'0:20.272',-0.023
'0:20.274',-0.025
'0:20.276',-0.036
'0:20.278',-0.029
'0:20.280',-0.041
'0:20.282',-0.041
'0:20.284',-0.037
'0:20.286',-0.030
'0:20.288',-0.029
'0:20.290',-0.032
'0:20.292',-0.026
'0:20.294',-0.032
'0:20.296',-0.041
'0:20.298',-0.029
'0:20.300',-0.037
'0:20.302',-0.033
'0:20.304',-0.045
'0:20.306',-0.056
'0:20.308',-0.041
'0:20.310',-0.034
'0:20.312',-0.039
'0:20.314',-0.040
'0:20.316',-0.035
'0:20.318',-0.035
'0:20.320',-0.034
'0:20.322',-0.038
'0:20.324',-0.038
'0:20.326',-0.035
'0:20.328',-0.029
'0:20.330',-0.025
'0:20.332',-0.032
'0:20.334',-0.025
'0:20.336',-0.034
'0:20.338',-0.034
'0:20.340',-0.021
'0:20.342',-0.032
'0:20.344',-0.032
'0:20.346',-0.033
'0:20.348',-0.028
'0:20.350',-0.026
'0:20.352',-0.030
'0:20.354',-0.020
'0:20.356',-0.011
'0:20.358',-0.018
'0:20.360',-0.024
'0:20.362',-0.007
'0:20.364',-0.011
'0:20.366',-0.004
'0:20.368',-0.006
'0:20.370',0.005
'0:20.372',-0.012
'0:20.374',-0.011
'0:20.376',-0.009
'0:20.378',0.002
'0:20.380',0.006
'0:20.382',0.000
'0:20.384',-0.002
'0:20.386',0.005
'0:20.388',0.032
'0:20.390',0.030
'0:20.392',0.044
'0:20.394',0.053
'0:20.396',0.042
'0:20.398',0.052
'0:20.400',0.054
'0:20.402',0.051
'0:20.404',0.029
'0:20.406',0.014
'0:20.408',0.006
'0:20.410',-0.008
'0:20.412',-0.029
'0:20.414',-0.028
'0:20.416',-0.037
'0:20.418',-0.035
'0:20.420',-0.039
'0:20.422',-0.048
'0:20.424',-0.036
'0:20.426',-0.030
'0:20.428',-0.053
'0:20.430',-0.045
'0:20.432',-0.054
'0:20.434',-0.049
'0:20.436',-0.053
'0:20.438',-0.058
'0:20.440',-0.051
'0:20.442',-0.059
'0:20.444',-0.065
'0:20.446',-0.052
'0:20.448',-0.055
'0:20.450',-0.062
'0:20.452',-0.065
'0:20.454',-0.064
'0:20.456',-0.058
'0:20.458',-0.058
'0:20.460',-0.050
'0:20.462',-0.019
'0:20.464',-0.008
'0:20.466',0.034
'0:20.468',0.091
'0:20.470',0.122
'0:20.472',0.205
'0:20.474',0.287
'0:20.476',0.356
'0:20.478',0.438
'0:20.480',0.504
'0:20.482',0.576
'0:20.484',0.616
'0:20.486',0.597
'0:20.488',0.548
'0:20.490',0.510
'0:20.492',0.458
'0:20.494',0.326
'0:20.496',0.207
'0:20.498',0.137
'0:20.500',0.064
'0:20.502',0.011
'0:20.504',-0.041
'0:20.506',-0.089
'0:20.508',-0.142
'0:20.510',-0.170
'0:20.512',-0.188
'0:20.514',-0.210
'0:20.516',-0.228
'0:20.518',-0.181
'0:20.520',-0.169
'0:20.522',-0.137
'0:20.524',-0.134
'0:20.526',-0.131
'0:20.528',-0.117
'0:20.530',-0.099
'0:20.532',-0.097
'0:20.534',-0.088
'0:20.536',-0.093
'0:20.538',-0.088
'0:20.540',-0.089
'0:20.542',-0.077
'0:20.544',-0.070
'0:20.546',-0.066
'0:20.548',-0.064
'0:20.550',-0.068
'0:20.552',-0.069
'0:20.554',-0.063
'0:20.556',-0.059
'0:20.558',-0.066
'0:20.560',-0.070
'0:20.562',-0.057
'0:20.564',-0.060
'0:20.566',-0.060
'0:20.568',-0.057
'0:20.570',-0.057
'0:20.572',-0.059
'0:20.574',-0.053
'0:20.576',-0.051
'0:20.578',-0.051
'0:20.580',-0.056
'0:20.582',-0.051
'0:20.584',-0.054
'0:20.586',-0.051
'0:20.588',-0.053
'0:20.590',-0.048
'0:20.592',-0.056
'0:20.594',-0.049
'0:20.596',-0.046
'0:20.598',-0.052
'0:20.600',-0.058
'0:20.602',-0.043
'0:20.604',-0.043
'0:20.606',-0.039
'0:20.608',-0.042
'0:20.610',-0.048
'0:20.612',-0.046
'0:20.614',-0.044
'0:20.616',-0.033
'0:20.618',-0.036
'0:20.620',-0.034
'0:20.622',-0.036
'0:20.624',-0.038
'0:20.626',-0.029
'0:20.628',-0.030
'0:20.630',-0.030
'0:20.632',-0.022
'0:20.634',-0.022
'0:20.636',-0.019
'0:20.638',-0.021
'0:20.640',-0.018
'0:20.642',-0.006
'0:20.644',0.011
'0:20.646',-0.005
'0:20.648',0.008
'0:20.650',0.004
'0:20.652',0.018
'0:20.654',0.017
'0:20.656',0.025
'0:20.658',0.020
'0:20.660',0.027
'0:20.662',0.037
'0:20.664',0.045
'0:20.666',0.043
'0:20.668',0.053
'0:20.670',0.061
'0:20.672',0.058
'0:20.674',0.068
'0:20.676',0.076
'0:20.678',0.081
'0:20.680',0.085
'0:20.682',0.098
'0:20.684',0.097
'0:20.686',0.099
'0:20.688',0.117
'0:20.690',0.127
'0:20.692',0.117
'0:20.694',0.140
'0:20.696',0.141
'0:20.698',0.147
'0:20.700',0.156
'0:20.702',0.152
'0:20.704',0.165
'0:20.706',0.172
'0:20.708',0.172
'0:20.710',0.181
'0:20.712',0.182
'0:20.714',0.186
'0:20.716',0.181
'0:20.718',0.188
'0:20.720',0.193
'0:20.722',0.189
'0:20.724',0.190
'0:20.726',0.186
'0:20.728',0.179
'0:20.730',0.194
'0:20.732',0.178
'0:20.734',0.173
'0:20.736',0.164
'0:20.738',0.153
'0:20.740',0.145
'0:20.742',0.142
'0:20.744',0.137
'0:20.746',0.133
'0:20.748',0.127
'0:20.750',0.108
'0:20.752',0.102
'0:20.754',0.098
'0:20.756',0.084
'0:20.758',0.074
'0:20.760',0.071
'0:20.762',0.069
'0:20.764',0.056
'0:20.766',0.049
'0:20.768',0.051
'0:20.770',0.036
'0:20.772',0.030
'0:20.774',0.026
'0:20.776',0.020
'0:20.778',0.013
'0:20.780',0.009
'0:20.782',0.015
'0:20.784',0.011
'0:20.786',0.001
'0:20.788',0.002
'0:20.790',0.004
'0:20.792',-0.003
'0:20.794',0.001
'0:20.796',-0.004
'0:20.798',0.013
'0:20.800',-0.017
'0:20.802',-0.010
'0:20.804',-0.005
'0:20.806',-0.017
'0:20.808',-0.015
'0:20.810',-0.013
'0:20.812',-0.006
'0:20.814',-0.015
'0:20.816',-0.011
'0:20.818',-0.017
'0:20.820',-0.017
'0:20.822',-0.015
'0:20.824',-0.017
'0:20.826',-0.019
'0:20.828',-0.013
'0:20.830',-0.026
'0:20.832',-0.013
'0:20.834',-0.023
'0:20.836',-0.020
'0:20.838',-0.024
'0:20.840',-0.024
'0:20.842',-0.024
'0:20.844',-0.025
'0:20.846',-0.025
'0:20.848',-0.025
'0:20.850',-0.024
'0:20.852',-0.024
'0:20.854',-0.033
'0:20.856',-0.027
'0:20.858',-0.029
'0:20.860',-0.029
'0:20.862',-0.023
'0:20.864',-0.023
'0:20.866',-0.034
'0:20.868',-0.033
'0:20.870',-0.035
'0:20.872',-0.025
'0:20.874',-0.042
'0:20.876',-0.038
'0:20.878',-0.037
'0:20.880',-0.037
'0:20.882',-0.031
'0:20.884',-0.036
'0:20.886',-0.034
'0:20.888',-0.035
'0:20.890',-0.035
'0:20.892',-0.036
'0:20.894',-0.040
'0:20.896',-0.029
'0:20.898',-0.045
'0:20.900',-0.045
'0:20.902',-0.048
'0:20.904',-0.041
'0:20.906',-0.037
'0:20.908',-0.043
'0:20.910',-0.053
'0:20.912',-0.043
'0:20.914',-0.042
'0:20.916',-0.051
'0:20.918',-0.048
'0:20.920',-0.036
'0:20.922',-0.035
'0:20.924',-0.043
'0:20.926',-0.041
'0:20.928',-0.034
'0:20.930',-0.041
'0:20.932',-0.043
'0:20.934',-0.041
'0:20.936',-0.040
'0:20.938',-0.045
'0:20.940',-0.046
'0:20.942',-0.051
'0:20.944',-0.044
'0:20.946',-0.044
'0:20.948',-0.043
'0:20.950',-0.043
'0:20.952',-0.041
'0:20.954',-0.045
'0:20.956',-0.050
'0:20.958',-0.041
'0:20.960',-0.056
'0:20.962',-0.044
'0:20.964',-0.043
'0:20.966',-0.044
'0:20.968',-0.032
'0:20.970',-0.036
'0:20.972',-0.035
'0:20.974',-0.032
'0:20.976',-0.033
'0:20.978',-0.037
'0:20.980',-0.046
'0:20.982',-0.036
'0:20.984',-0.037
'0:20.986',-0.040
'0:20.988',-0.040
'0:20.990',-0.027
'0:20.992',-0.028
'0:20.994',-0.024
'0:20.996',-0.021
'0:20.998',-0.038
'0:21.000',-0.019
'0:21.002',-0.021
'0:21.004',-0.016
'0:21.006',-0.017
'0:21.008',-0.003
'0:21.010',-0.005
'0:21.012',-0.009
'0:21.014',0.001
'0:21.016',0.006
'0:21.018',0.004
'0:21.020',-0.004
'0:21.022',-0.007
'0:21.024',0.004
'0:21.026',0.013
'0:21.028',0.046
'0:21.030',0.042
'0:21.032',0.039
'0:21.034',0.048
'0:21.036',0.051
'0:21.038',0.058
'0:21.040',0.052
'0:21.042',0.029
'0:21.044',0.017
'0:21.046',-0.007
'0:21.048',-0.016
'0:21.050',-0.019
'0:21.052',-0.034
'0:21.054',-0.040
'0:21.056',-0.037
'0:21.058',-0.042
'0:21.060',-0.058
'0:21.062',-0.041
'0:21.064',-0.044
'0:21.066',-0.044
'0:21.068',-0.047
'0:21.070',-0.055
'0:21.072',-0.048
'0:21.074',-0.053
'0:21.076',-0.056
'0:21.078',-0.059
'0:21.080',-0.056
'0:21.082',-0.059
'0:21.084',-0.064
'0:21.086',-0.065
'0:21.088',-0.062
'0:21.090',-0.067
'0:21.092',-0.071
'0:21.094',-0.069
'0:21.096',-0.057
'0:21.098',-0.051
'0:21.100',-0.026
'0:21.102',0.001
'0:21.104',0.025
'0:21.106',0.071
'0:21.108',0.135
'0:21.110',0.230
'0:21.112',0.300
'0:21.114',0.389
'0:21.116',0.473
'0:21.118',0.532
'0:21.120',0.605
'0:21.122',0.653
'0:21.124',0.636
'0:21.126',0.575
'0:21.128',0.545
'0:21.130',0.460
'0:21.132',0.330
'0:21.134',0.208
'0:21.136',0.141
'0:21.138',0.054
'0:21.140',0.001
'0:21.142',-0.051
'0:21.144',-0.108
'0:21.146',-0.160
'0:21.148',-0.175
'0:21.150',-0.205
'0:21.152',-0.228
'0:21.154',-0.214
'0:21.156',-0.184
'0:21.158',-0.168
'0:21.160',-0.153
'0:21.162',-0.131
'0:21.164',-0.103
'0:21.166',-0.126
'0:21.168',-0.117
'0:21.170',-0.090
'0:21.172',-0.092
'0:21.174',-0.086
'0:21.176',-0.092
'0:21.178',-0.088
'0:21.180',-0.082
'0:21.182',-0.084
'0:21.184',-0.081
'0:21.186',-0.084
'0:21.188',-0.077
'0:21.190',-0.077
'0:21.192',-0.075
'0:21.194',-0.068
'0:21.196',-0.077
'0:21.198',-0.085
'0:21.200',-0.066
'0:21.202',-0.070
'0:21.204',-0.072
'0:21.206',-0.073
'0:21.208',-0.065
'0:21.210',-0.058
'0:21.212',-0.066
'0:21.214',-0.064
'0:21.216',-0.071
'0:21.218',-0.076
'0:21.220',-0.069
'0:21.222',-0.071
'0:21.224',-0.063
'0:21.226',-0.061
'0:21.228',-0.062
'0:21.230',-0.063
'0:21.232',-0.054
'0:21.234',-0.071
'0:21.236',-0.054
'0:21.238',-0.060
'0:21.240',-0.064
'0:21.242',-0.048
'0:21.244',-0.057
'0:21.246',-0.046
'0:21.248',-0.048
'0:21.250',-0.050
'0:21.252',-0.037
'0:21.254',-0.039
'0:21.256',-0.040
'0:21.258',-0.041
'0:21.260',-0.043
'0:21.262',-0.035
'0:21.264',-0.032
'0:21.266',-0.033
'0:21.268',-0.026
'0:21.270',-0.020
'0:21.272',-0.019
'0:21.274',-0.018
'0:21.276',-0.020
'0:21.278',-0.021
'0:21.280',-0.013
'0:21.282',-0.013
'0:21.284',-0.015
'0:21.286',-0.003
'0:21.288',0.002
'0:21.290',0.012
'0:21.292',0.018
'0:21.294',0.023
'0:21.296',0.029
'0:21.298',0.020
'0:21.300',0.036
'0:21.302',0.033
'0:21.304',0.041
'0:21.306',0.045
'0:21.308',0.056
'0:21.310',0.068
'0:21.312',0.069
'0:21.314',0.073
'0:21.316',0.078
'0:21.318',0.075
'0:21.320',0.091
'0:21.322',0.103
'0:21.324',0.100
'0:21.326',0.106
'0:21.328',0.118
'0:21.330',0.121
'0:21.332',0.128
'0:21.334',0.130
'0:21.336',0.145
'0:21.338',0.151
'0:21.340',0.142
'0:21.342',0.160
'0:21.344',0.162
'0:21.346',0.165
'0:21.348',0.178
'0:21.350',0.184
'0:21.352',0.184
'0:21.354',0.196
'0:21.356',0.182
'0:21.358',0.183
'0:21.360',0.184
'0:21.362',0.180
'0:21.364',0.189
'0:21.366',0.179
'0:21.368',0.174
'0:21.370',0.169
'0:21.372',0.169
'0:21.374',0.162
'0:21.376',0.162
'0:21.378',0.148
'0:21.380',0.139
'0:21.382',0.124
'0:21.384',0.121
'0:21.386',0.117
'0:21.388',0.114
'0:21.390',0.099
'0:21.392',0.095
'0:21.394',0.087
'0:21.396',0.071
'0:21.398',0.069
'0:21.400',0.060
'0:21.402',0.056
'0:21.404',0.046
'0:21.406',0.040
'0:21.408',0.046
'0:21.410',0.011
'0:21.412',0.029
'0:21.414',0.017
'0:21.416',0.022
'0:21.418',0.008
'0:21.420',0.004
'0:21.422',0.000
'0:21.424',0.004
'0:21.426',-0.003
'0:21.428',-0.002
'0:21.430',-0.004
'0:21.432',-0.009
'0:21.434',-0.004
'0:21.436',-0.013
'0:21.438',-0.018
'0:21.440',-0.017
'0:21.442',-0.023
'0:21.444',-0.026
'0:21.446',-0.019
'0:21.448',-0.019
'0:21.450',-0.021
'0:21.452',-0.026
'0:21.454',-0.029
'0:21.456',-0.031
'0:21.458',-0.038
'0:21.460',-0.041
'0:21.462',-0.025
'0:21.464',-0.019
'0:21.466',-0.031
'0:21.468',-0.024
'0:21.470',-0.025
'0:21.472',-0.033
'0:21.474',-0.026
'0:21.476',-0.035
'0:21.478',-0.035
'0:21.480',-0.032
'0:21.482',-0.040
'0:21.484',-0.031
'0:21.486',-0.030
'0:21.488',-0.042
'0:21.490',-0.035
'0:21.492',-0.024
'0:21.494',-0.034
'0:21.496',-0.048
'0:21.498',-0.049
'0:21.500',-0.050
'0:21.502',-0.052
'0:21.504',-0.029
'0:21.506',-0.048
'0:21.508',-0.038
'0:21.510',-0.041
'0:21.512',-0.042
'0:21.514',-0.047
'0:21.516',-0.050
'0:21.518',-0.052
'0:21.520',-0.053
'0:21.522',-0.045
'0:21.524',-0.047
'0:21.526',-0.061
'0:21.528',-0.048
'0:21.530',-0.050
'0:21.532',-0.050
'0:21.534',-0.065
'0:21.536',-0.049
'0:21.538',-0.053
'0:21.540',-0.051
'0:21.542',-0.051
'0:21.544',-0.055
'0:21.546',-0.053
'0:21.548',-0.057
'0:21.550',-0.050
'0:21.552',-0.043
'0:21.554',-0.043
'0:21.556',-0.051
'0:21.558',-0.056
'0:21.560',-0.052
'0:21.562',-0.060
